frame,time_sec,face_x,face_y,face_w,face_h,ear_right,ear_left,ear_avg,blink,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,x33,y33,x34,y34,x35,y35,x36,y36,x37,y37,x38,y38,x39,y39,x40,y40,x41,y41,x42,y42,x43,y43,x44,y44,x45,y45,x46,y46,x47,y47,x48,y48,x49,y49,x50,y50,x51,y51,x52,y52,x53,y53,x54,y54,x55,y55,x56,y56,x57,y57,x58,y58,x59,y59,x60,y60,x61,y61,x62,y62,x63,y63,x64,y64,x65,y65,x66,y66,x67,y67
183,6.1254,212,155,193,184,0.231146,0.224561,0.227854,0,240.732,208.570,239.962,226.181,241.503,243.916,245.752,261.790,254.552,278.058,266.374,291.424,280.331,302.466,294.977,311.489,312.019,313.500,328.628,311.239,342.755,303.051,356.092,291.054,367.100,276.257,374.443,259.028,377.414,240.152,378.411,220.968,377.378,201.834,253.948,195.200,262.356,187.010,275.199,185.038,287.863,185.762,299.913,189.327,318.185,187.848,330.454,183.321,343.167,181.101,355.766,182.332,365.340,189.748,309.885,204.858,310.117,214.621,310.421,224.266,310.832,234.691,296.841,248.400,303.972,249.676,311.443,250.862,319.013,249.095,326.364,247.351,266.592,208.772,275.650,206.378,284.444,205.661,291.551,209.725,284.131,211.723,275.380,211.848,329.731,207.631,337.076,203.501,345.674,203.221,353.405,205.110,346.261,208.427,337.752,208.912,287.682,274.636,296.834,268.411,306.093,263.945,312.534,265.743,319.119,263.600,328.457,266.998,338.131,272.415,329.699,281.676,320.894,286.383,313.434,287.304,306.262,287.120,297.045,283.393,292.332,274.708,306.184,273.336,312.766,273.331,319.572,272.595,333.479,272.877,319.969,274.271,312.976,274.974,306.304,274.580
184,6.1589,212,157,196,184,0.220301,0.221288,0.220795,0,240.895,210.672,240.837,229.704,243.590,248.309,247.728,265.778,255.850,281.866,267.254,294.988,280.935,305.554,295.361,313.376,311.951,315.163,328.435,311.386,343.348,302.770,356.326,291.625,366.475,278.310,373.281,262.444,376.568,244.997,379.220,226.056,380.215,207.512,254.227,194.303,263.983,187.081,276.807,185.720,289.467,188.167,300.844,193.124,320.258,191.527,331.502,185.920,343.425,183.530,356.110,184.125,366.577,190.464,310.067,205.940,310.090,215.615,310.219,225.310,310.461,235.613,297.804,249.020,304.532,249.690,310.981,250.212,318.048,249.130,324.945,247.662,267.379,209.235,276.373,206.758,285.101,206.712,292.278,210.892,284.480,212.163,275.781,212.235,329.393,209.223,337.094,204.687,345.595,204.137,353.521,206.054,346.317,209.431,337.838,210.062,286.401,275.210,295.436,268.544,305.072,263.649,311.599,265.199,318.474,263.369,328.521,267.187,337.669,272.576,329.453,281.405,320.061,285.446,312.459,286.197,305.056,286.356,295.406,283.529,290.445,275.069,305.018,272.851,311.674,272.950,318.992,272.284,333.928,273.073,319.487,274.571,312.062,275.119,305.125,275.007
185,6.1924,207,161,198,177,0.297084,0.320134,0.308609,0,235.644,213.986,235.881,232.878,238.683,251.778,242.898,269.213,251.921,284.937,264.860,297.135,279.769,305.659,294.874,311.942,309.478,313.858,324.203,311.785,338.657,304.843,351.989,295.208,362.620,282.393,369.582,267.432,373.384,250.237,376.188,231.253,377.218,213.067,251.568,197.195,261.640,189.416,274.728,186.987,288.294,188.469,300.334,193.474,322.504,194.053,333.175,188.738,345.277,187.102,357.217,189.184,366.174,196.952,310.348,207.327,310.594,216.672,310.968,225.886,311.316,235.834,298.666,249.845,304.852,250.693,311.121,250.704,317.833,250.241,324.504,248.683,266.464,209.792,275.050,205.764,284.606,205.742,292.188,212.114,283.725,213.535,274.026,213.197,328.211,211.675,335.706,205.304,344.880,204.808,352.404,209.076,345.435,212.781,336.141,212.879,286.269,274.692,295.969,268.588,305.417,263.974,311.812,265.381,318.157,263.505,327.387,267.502,335.419,273.739,327.874,281.206,319.262,284.486,312.232,285.021,305.032,284.973,296.036,282.223,290.745,274.404,305.027,272.129,311.704,272.131,318.324,271.590,330.987,273.665,319.040,274.572,312.289,275.037,305.342,274.781
186,6.2259,217,155,189,183,0.218572,0.203813,0.211193,0,244.677,205.206,244.648,223.127,246.571,241.026,250.060,258.444,257.430,274.814,268.295,289.125,280.850,300.871,295.154,310.468,311.799,312.761,328.317,310.351,342.899,301.860,355.817,288.847,366.852,273.222,374.560,255.520,377.822,236.773,379.278,217.395,378.940,198.122,254.082,196.322,261.837,187.294,274.654,184.840,288.070,185.326,300.630,189.175,318.295,188.037,331.276,183.010,344.788,181.057,357.956,183.095,367.209,191.485,309.978,204.973,309.908,214.442,309.920,223.692,309.987,233.655,296.099,247.089,303.586,248.545,311.237,249.893,319.121,248.043,326.698,246.276,267.100,208.894,275.833,206.491,284.620,205.584,291.987,209.151,284.550,211.334,275.786,211.619,330.366,207.027,338.047,203.195,346.752,203.003,354.855,204.652,347.515,207.802,338.847,208.303,287.624,274.081,296.237,267.655,305.895,263.400,312.042,265.220,318.526,263.102,328.484,266.704,338.806,272.330,329.160,281.071,319.840,285.861,312.410,286.798,305.586,286.545,296.514,282.753,292.076,273.928,305.937,272.877,312.245,273.077,318.948,272.345,333.711,272.729,318.935,273.169,312.049,274.061,305.679,273.459
187,6.2593,216,160,190,179,0.210378,0.221282,0.215830,0,243.258,206.075,245.514,224.919,249.278,243.170,252.973,260.544,259.306,276.827,269.245,291.641,281.189,303.867,295.099,312.318,310.654,314.280,326.713,311.433,341.113,303.092,353.495,291.436,363.916,277.504,371.144,261.413,374.904,243.194,377.947,223.570,379.360,203.745,254.303,195.527,264.021,188.680,276.492,187.977,288.608,189.813,299.687,194.256,322.509,193.589,333.095,188.289,344.279,185.887,356.228,185.979,366.966,191.623,310.009,206.382,310.198,218.429,310.527,230.263,310.857,242.702,298.355,250.190,304.787,251.729,311.688,252.934,318.714,251.303,325.303,249.178,268.372,208.386,276.749,206.040,285.365,205.859,293.014,209.769,284.872,211.101,276.231,211.133,329.835,208.524,337.418,204.212,345.841,203.723,353.686,205.531,346.372,209.091,337.891,209.434,287.249,273.470,295.558,267.824,304.865,263.643,312.054,265.090,319.217,263.041,328.369,266.055,336.784,271.316,329.348,280.182,320.741,284.454,312.872,285.382,305.021,285.193,295.872,282.227,290.905,272.943,304.730,271.402,312.068,271.726,319.668,270.771,332.994,271.380,320.211,273.989,312.488,274.993,304.954,274.481
188,6.2928,213,167,189,170,0.327689,0.340986,0.334338,0,240.993,214.248,241.767,231.940,243.537,249.772,246.512,266.570,253.611,281.406,264.618,293.980,278.507,303.028,293.141,310.319,308.155,313.011,323.045,311.619,337.661,304.791,350.095,295.382,360.143,283.685,367.259,269.446,371.223,253.249,373.866,235.792,375.995,218.759,256.170,202.864,265.130,193.979,277.895,191.667,290.613,193.067,302.495,197.636,321.144,199.046,331.993,195.446,343.773,195.673,355.080,199.230,363.146,207.387,310.254,210.118,310.246,219.272,310.358,228.345,310.465,238.226,298.503,250.009,304.342,250.958,310.262,251.249,316.191,251.071,322.097,250.314,269.724,211.685,277.409,207.214,286.245,207.730,292.773,214.411,284.866,215.208,276.070,214.702,327.576,216.123,334.405,210.360,342.947,210.491,349.459,215.854,342.815,218.221,333.986,217.541,286.869,273.951,295.982,267.673,304.660,263.315,310.872,264.652,317.266,263.201,325.897,267.532,332.587,274.353,326.328,280.546,318.090,283.086,311.212,283.307,304.385,283.019,295.871,280.753,290.874,273.768,304.188,270.888,310.698,271.105,317.254,271.052,328.479,273.906,317.982,274.402,311.315,274.572,304.631,274.037
189,6.3263,217,154,189,184,0.200935,0.200946,0.200940,1,244.186,205.887,244.389,223.489,247.044,241.012,250.926,258.247,258.296,274.741,268.331,288.862,280.549,300.902,295.044,310.486,312.220,312.245,329.291,309.995,343.887,301.653,357.323,289.229,368.028,273.900,374.811,256.814,377.807,238.584,379.335,219.340,379.332,200.183,254.310,197.071,262.036,187.342,275.285,184.657,288.625,185.519,301.289,189.054,317.014,187.904,330.075,183.139,343.666,180.936,356.903,183.293,366.861,191.859,309.663,204.296,309.608,213.768,309.635,222.976,309.737,233.055,296.231,247.610,303.384,248.544,310.826,249.621,318.299,247.935,325.815,246.482,267.151,208.781,276.081,206.588,284.613,205.847,291.928,208.914,284.439,211.044,275.942,211.344,329.632,207.093,337.260,203.593,345.778,203.390,353.829,205.079,346.427,208.157,338.007,208.483,287.701,274.167,295.814,268.186,305.178,263.589,311.563,265.452,318.438,263.198,328.110,266.773,337.949,272.385,329.263,281.856,320.089,286.623,312.336,287.557,305.317,287.298,296.266,283.331,292.059,274.366,305.203,273.144,311.735,273.198,318.851,272.327,333.512,272.878,319.144,274.061,311.905,274.961,305.287,274.133
190,6.3598,216,160,189,179,0.227914,0.235575,0.231744,0,243.392,206.053,244.705,225.238,248.178,243.996,251.709,261.775,258.496,278.197,268.660,292.720,281.188,304.406,295.260,312.673,311.345,314.685,327.453,311.503,341.756,303.118,354.315,291.683,364.644,277.895,371.693,261.641,375.135,243.324,377.800,223.498,378.752,203.730,254.932,193.354,264.517,186.620,276.618,186.285,288.276,188.907,299.364,193.444,323.094,193.864,333.114,188.826,343.699,185.907,355.512,185.134,366.039,190.486,310.178,206.098,310.342,216.896,310.616,227.779,310.881,239.321,298.629,249.169,305.083,250.281,311.686,251.267,318.362,250.055,324.960,248.358,268.132,208.156,276.405,205.860,284.868,205.770,292.373,210.121,284.192,211.398,275.655,211.225,329.829,208.886,337.194,204.423,345.552,203.941,353.248,205.915,346.101,209.517,337.692,209.920,286.980,274.443,295.665,268.332,304.982,263.628,311.756,264.883,318.363,263.063,327.472,266.748,335.993,272.818,328.474,281.320,319.794,285.414,312.400,286.160,304.926,286.064,295.787,282.972,290.890,273.841,304.891,270.979,311.760,271.141,318.792,270.440,331.936,272.758,319.303,275.067,312.176,275.861,305.052,275.555
191,6.3932,211,167,191,171,0.315048,0.328648,0.321848,0,238.334,215.270,239.147,233.465,241.192,251.464,245.116,268.220,253.430,282.901,265.286,295.033,279.375,304.008,294.108,311.790,308.968,314.532,323.645,312.701,337.764,305.319,350.049,295.665,360.214,283.772,367.420,269.654,371.195,253.940,373.893,237.019,375.792,220.158,255.431,201.997,264.540,193.548,277.297,191.114,290.140,192.269,302.220,196.778,321.505,198.391,332.614,195.019,344.369,195.781,355.291,199.550,363.631,207.140,310.617,210.054,310.764,219.330,311.024,228.495,311.365,238.362,298.665,249.721,304.491,250.868,310.517,251.251,316.744,251.182,322.827,250.252,269.588,210.725,277.643,206.428,286.303,206.942,292.562,213.558,284.934,214.099,276.269,213.597,327.643,215.472,334.414,209.790,342.786,210.061,349.406,215.272,342.639,217.395,334.070,216.751,286.659,273.495,296.179,267.114,305.044,262.869,311.465,264.297,318.417,262.951,327.463,267.059,334.235,273.970,327.947,281.414,319.294,284.601,311.890,284.916,304.604,284.478,295.870,281.485,290.726,273.494,304.469,270.113,311.190,270.355,318.237,270.396,330.406,273.620,319.222,275.607,312.021,275.839,305.023,275.114
192,6.4267,214,155,191,184,0.213327,0.213259,0.213293,0,241.997,208.249,241.288,225.183,242.695,242.430,246.475,259.568,254.335,276.075,265.326,290.113,278.550,301.637,293.275,311.639,310.529,313.923,327.795,311.811,342.521,303.698,356.539,291.189,367.629,275.849,375.088,258.490,377.813,240.068,378.913,221.110,378.260,201.999,254.644,195.880,262.822,187.555,275.825,185.087,289.088,185.945,301.273,189.293,317.166,187.972,329.862,183.224,343.188,181.133,356.213,183.160,365.920,191.107,309.824,205.380,309.774,214.569,309.745,223.571,309.775,233.429,296.045,248.029,303.338,249.384,310.729,250.516,318.305,248.814,325.849,247.252,267.112,208.743,276.201,206.715,284.891,206.126,291.555,209.604,284.521,211.649,275.907,211.606,330.083,207.878,337.562,204.077,345.882,203.777,353.505,205.623,346.539,208.625,338.288,209.169,287.177,274.504,296.371,268.159,305.916,263.769,311.504,265.530,317.926,263.561,327.725,267.083,337.935,272.958,328.447,281.408,319.019,285.776,311.908,286.562,305.520,286.447,296.402,282.904,291.564,274.323,305.812,273.354,311.595,273.437,318.223,272.767,333.210,273.023,318.314,273.561,311.591,274.262,305.729,273.782
193,6.4602,217,159,189,182,0.234206,0.233226,0.233716,0,244.162,207.693,245.512,226.395,248.638,244.852,252.240,262.416,259.315,279.162,269.419,293.466,281.219,305.215,294.909,313.365,310.872,315.278,327.115,312.280,341.522,303.734,354.462,291.980,364.910,277.815,371.985,261.526,375.319,243.039,378.153,223.251,379.494,202.969,254.533,194.803,263.971,188.165,276.148,186.723,288.040,188.490,299.031,192.770,322.488,192.625,332.957,187.495,344.253,185.270,356.453,185.408,366.744,191.394,309.891,205.642,309.982,216.424,310.205,227.123,310.439,238.304,297.858,249.127,304.612,250.177,311.448,251.091,318.430,249.801,325.211,248.067,268.055,208.107,276.664,205.807,285.447,205.466,292.922,209.868,284.917,211.451,275.979,211.435,329.642,208.640,337.280,204.165,345.937,203.578,353.717,205.550,346.522,209.303,337.822,209.706,287.140,274.595,295.285,268.484,304.799,263.938,311.667,265.354,318.538,263.475,327.767,266.852,336.606,272.759,328.848,281.153,320.004,285.309,312.385,286.113,304.743,286.113,295.596,282.697,291.274,274.269,304.735,271.442,311.711,271.588,319.017,270.899,332.459,272.906,319.447,275.049,312.055,275.958,304.752,275.593
194,6.4936,208,165,193,175,0.319547,0.343026,0.331286,0,235.471,216.871,236.157,235.311,237.661,253.304,240.797,270.735,249.069,285.703,261.465,297.674,276.748,305.753,292.095,312.409,306.226,315.520,319.766,314.718,334.071,309.324,347.048,301.022,357.542,289.652,365.182,276.185,369.651,260.656,372.574,243.057,374.276,226.361,255.059,200.837,264.991,192.526,278.311,190.369,291.372,192.051,303.596,197.070,322.835,199.419,334.304,196.743,345.862,197.453,356.745,201.199,363.764,210.191,311.449,209.982,311.515,218.454,311.745,226.772,311.928,235.867,298.609,249.381,304.411,250.361,310.412,250.711,316.353,251.036,322.418,250.693,269.753,210.014,277.748,205.777,286.291,206.341,292.823,213.564,284.715,213.780,276.243,212.934,328.337,217.007,335.192,211.648,343.359,212.261,349.784,218.180,342.799,219.896,334.449,218.690,286.415,274.636,296.318,268.218,305.009,263.775,310.707,265.390,316.413,264.126,324.008,269.769,330.142,278.732,323.529,282.585,315.976,283.707,309.894,283.327,303.634,282.810,295.721,280.747,290.553,274.416,304.233,271.288,310.164,271.568,315.903,271.986,326.221,277.696,316.297,274.977,310.535,274.584,304.430,273.850
195,6.5271,215,155,190,184,0.211890,0.210581,0.211236,0,243.411,208.590,242.995,225.630,245.042,243.277,248.943,260.286,256.651,276.314,267.165,290.136,280.196,302.053,294.803,311.904,311.928,313.737,328.823,311.306,343.673,303.004,357.178,290.704,367.677,275.548,374.666,258.192,377.497,239.902,378.726,221.173,378.559,202.726,255.361,195.978,263.218,187.545,275.512,185.057,288.147,185.364,300.272,188.368,317.918,187.335,330.668,183.088,343.538,181.232,356.255,183.291,365.642,191.730,309.149,204.397,309.024,213.883,308.993,223.261,309.005,233.435,296.154,247.788,303.087,248.934,310.530,249.957,317.977,248.234,325.273,246.717,268.189,208.865,276.783,206.584,285.252,205.892,292.722,209.047,285.158,211.273,276.583,211.595,328.692,207.410,336.567,203.750,344.978,203.698,352.962,205.541,345.523,208.635,337.053,209.013,287.949,274.123,296.336,267.552,305.288,263.062,311.358,264.818,318.008,262.638,327.849,266.627,337.568,272.544,328.858,281.652,319.639,286.465,312.148,287.433,305.331,287.172,296.576,283.379,292.460,274.056,305.299,272.263,311.544,272.362,318.404,271.673,333.086,272.798,318.705,273.971,311.641,274.678,305.288,274.198
196,6.5606,214,160,191,178,0.233022,0.249062,0.241042,0,241.523,206.279,242.401,225.398,245.369,244.160,248.786,262.084,255.697,279.039,267.146,293.498,280.741,304.548,295.767,312.433,312.095,313.945,328.634,310.710,343.151,301.426,355.612,289.499,365.173,275.184,371.566,258.818,375.092,240.946,377.506,221.765,378.333,202.492,253.823,195.040,263.323,188.389,275.406,187.254,287.538,188.908,298.930,193.215,322.931,192.668,333.279,187.829,344.044,185.428,355.534,185.352,365.688,190.798,310.173,206.665,310.543,217.507,311.090,228.123,311.640,239.308,298.757,249.818,305.334,250.717,312.031,251.468,318.883,250.218,325.489,248.567,267.442,208.659,276.107,206.189,284.863,205.898,292.274,210.440,284.290,211.875,275.448,211.749,329.558,209.164,337.088,204.412,345.623,203.733,353.434,205.993,346.261,209.825,337.704,210.252,286.149,273.470,295.403,267.546,305.361,263.194,312.290,264.496,318.924,262.575,328.492,266.030,337.638,271.400,329.453,280.650,320.418,285.033,313.081,285.676,305.489,285.587,295.512,282.318,289.963,273.173,305.303,271.439,312.279,271.686,319.344,270.995,333.511,271.881,319.884,274.123,312.698,274.902,305.492,274.531
197,6.5941,210,166,193,172,0.326259,0.341358,0.333808,0,237.495,218.273,238.740,236.136,241.031,253.544,245.365,270.018,253.821,284.724,265.859,296.790,280.434,306.147,296.082,313.114,310.970,314.939,325.639,312.687,339.947,305.214,352.120,294.858,362.073,282.562,368.901,268.213,372.512,251.986,374.815,234.783,376.074,218.146,254.498,202.230,263.757,193.545,276.521,190.027,289.900,190.787,301.404,195.586,320.355,196.449,331.622,191.948,344.048,191.444,356.047,195.531,364.168,204.294,309.918,208.827,310.206,218.552,310.538,228.163,310.936,238.588,298.400,250.290,304.495,251.513,310.900,251.858,317.362,251.402,323.698,250.042,268.774,211.156,276.335,206.246,285.405,206.624,292.665,213.736,284.269,214.362,275.159,214.015,327.698,214.459,334.905,207.884,343.645,207.699,350.331,213.268,343.861,215.664,334.964,215.390,286.050,273.901,295.627,267.517,304.956,263.197,311.673,264.602,318.393,263.089,327.805,267.229,335.888,273.837,328.192,280.885,319.322,283.713,312.116,283.985,304.723,283.719,295.558,281.225,289.626,273.753,304.490,271.265,311.530,271.468,318.436,271.314,331.729,273.702,319.140,274.571,312.157,274.763,304.983,274.508
198,6.6275,217,154,186,186,0.210322,0.202316,0.206319,1,243.399,206.045,243.725,223.855,246.178,241.386,249.317,258.877,256.186,275.460,266.706,289.840,279.601,301.728,294.412,311.822,312.306,314.007,329.968,311.159,344.350,302.901,356.790,290.219,366.557,275.011,373.102,257.888,375.943,239.814,377.716,220.760,377.468,201.568,254.611,195.305,262.768,186.519,275.581,184.325,288.368,185.363,300.563,188.948,317.155,187.810,329.734,183.231,342.533,180.897,355.363,182.622,365.484,190.315,309.412,204.190,309.628,213.999,309.884,223.687,310.216,233.954,296.776,247.857,303.967,248.903,311.299,249.981,318.762,248.253,326.084,246.536,267.339,208.870,275.921,206.565,284.482,205.771,292.409,208.961,284.610,211.176,276.024,211.703,329.288,207.010,336.962,203.596,345.227,203.510,353.185,205.409,345.852,208.153,337.610,208.560,287.907,274.580,296.580,268.223,305.943,263.586,311.916,265.246,318.469,263.070,328.155,266.692,337.621,272.510,329.161,281.436,320.132,286.006,312.656,286.906,305.839,286.848,296.797,283.191,292.386,274.525,305.928,272.985,312.126,273.073,318.869,272.166,333.460,272.791,319.184,273.743,312.219,274.599,305.977,274.203
199,6.6610,216,158,190,182,0.224182,0.232318,0.228250,0,243.591,205.221,244.945,224.693,248.502,243.665,252.200,261.406,258.865,278.077,268.769,292.596,280.990,304.243,295.061,312.233,310.778,314.285,326.800,311.003,341.066,302.912,354.069,291.585,364.263,277.436,371.158,260.899,374.887,242.858,378.273,223.301,379.875,203.438,254.375,194.889,263.919,187.409,276.487,186.280,288.877,188.497,300.294,193.008,321.448,193.134,331.992,187.630,343.093,185.040,355.532,184.877,366.200,190.598,309.975,206.128,309.924,216.967,310.023,227.779,310.049,239.157,298.142,249.372,304.459,250.330,310.932,251.377,317.826,250.067,324.253,248.372,267.810,208.209,276.534,205.653,285.167,205.694,292.847,210.121,284.550,211.350,275.798,211.173,329.230,209.206,336.632,204.323,345.289,203.813,353.266,205.574,346.032,209.323,337.442,210.001,287.024,274.490,295.067,267.245,304.584,262.447,311.151,263.697,318.149,261.907,327.563,265.896,336.418,272.510,328.684,281.585,319.708,285.648,312.087,286.343,304.682,286.350,295.329,283.055,291.104,273.894,304.452,270.411,311.146,270.557,318.571,269.781,332.500,272.658,319.261,275.283,311.730,276.093,304.724,275.760
