video_id,feature,n_frames,open_mean,closed_mean,gap_open_minus_closed,separation_rough,acc_if_open_high,best_acc_allow_flip,direction
11,max_active_row_run_fixed,1110,0.5047049778028367,0.5147003972567057,-0.009995419453868948,-0.16849452845215632,0.4828828828828829,0.5171171171171172,closed_high
22,max_active_row_run_fixed,924,0.48609532597436295,0.29228618761648373,0.19380913835787922,2.0386858853485,0.8787878787878788,0.8787878787878788,open_high
WIN_20260414_20_31_10_Pro,max_active_row_run_fixed,729,0.4489633187688469,0.3865528712375717,0.06241044753127517,0.8201570750328518,0.700960219478738,0.700960219478738,open_high
WIN_20260414_21_29_13_Pro,max_active_row_run_fixed,642,0.7422906404104327,0.8378023646714652,-0.0955117242610325,-1.218377472536873,0.24922118380062305,0.7507788161993769,closed_high
test1,max_active_row_run_fixed,385,0.5538681152741821,0.421186816780342,0.13268129849384014,1.9428903328048894,0.8467532467532467,0.8467532467532467,open_high
test2,max_active_row_run_fixed,623,0.49729000562893294,0.4307690279992911,0.06652097762964182,0.8593999376739474,0.7415730337078652,0.7415730337078652,open_high
test3,max_active_row_run_fixed,635,0.26267998913562235,0.2181026547531705,0.044577334382451844,0.5877493791030473,0.6362204724409449,0.6362204724409449,open_high
11,row_sigma_adapt,1110,0.19284935506568285,0.17385825769551466,0.018991097370168186,1.7028047417993941,0.8594594594594595,0.8594594594594595,open_high
22,row_sigma_adapt,924,0.006357822163276395,0.0017876448940513444,0.00457017726922505,0.2597113225957283,0.5043290043290043,0.5043290043290043,open_high
WIN_20260414_20_31_10_Pro,row_sigma_adapt,729,0.16461241648170982,0.11432583444928046,0.05028658203242936,2.6082573482607896,0.9094650205761317,0.9094650205761317,open_high
WIN_20260414_21_29_13_Pro,row_sigma_adapt,642,0.14864206913039765,0.08151462968913617,0.06712743944126148,1.9559186080354678,0.8691588785046729,0.8691588785046729,open_high
test1,row_sigma_adapt,385,0.17189789748918338,0.09669867800470806,0.07519921948447532,3.924878712040117,0.9558441558441558,0.9558441558441558,open_high
test2,row_sigma_adapt,623,0.1616590947234555,0.11911634722002744,0.042542747503428055,1.8813357130567754,0.8747993579454254,0.8747993579454254,open_high
test3,row_sigma_adapt,635,0.2139726363234317,0.18109895489604022,0.03287368142739147,0.7160094863958414,0.7322834645669292,0.7322834645669292,open_high
11,row_sigma_fixed,1110,0.19461685561278544,0.17554554797485392,0.019071307637931523,1.5494950724622791,0.8126126126126126,0.8126126126126126,open_high
22,row_sigma_fixed,924,0.1899322757165865,0.15736366619388525,0.03256860952270124,1.3187370002854193,0.788961038961039,0.788961038961039,open_high
WIN_20260414_20_31_10_Pro,row_sigma_fixed,729,0.16808873211948536,0.13242883375486755,0.035659898364617804,1.5619422881143363,0.7942386831275721,0.7942386831275721,open_high
WIN_20260414_21_29_13_Pro,row_sigma_fixed,642,0.2286640181526354,0.23788017966043032,-0.009216161507794918,-0.4646042843306517,0.3878504672897196,0.6121495327102804,closed_high
test1,row_sigma_fixed,385,0.17645087239200857,0.1307625631023113,0.045688309289697276,3.289028238292549,0.948051948051948,0.948051948051948,open_high
test2,row_sigma_fixed,623,0.16794385091954295,0.14026911208930687,0.02767473883023608,1.589742888662082,0.8346709470304976,0.8346709470304976,open_high
test3,row_sigma_fixed,635,0.19485356314310046,0.1292878265419911,0.06556573660110934,1.2354814018958409,0.7921259842519685,0.7921259842519685,open_high
11,t_adapt,1110,69.33680555555556,69.57303370786516,-0.23622815230960725,-0.09263479918555258,0.4882882882882883,0.5117117117117117,closed_high
22,t_adapt,924,54.49896907216495,58.00341685649203,-3.504447784327084,-2.3996323592688498,0.09848484848484848,0.9015151515151515,closed_high
