video_id,feature,n_frames,open_mean,closed_mean,gap_open_minus_closed,separation_rough,acc_if_open_high,best_acc_allow_flip,direction
WIN_20260414_20_42_23_Pro,v_edge_density,642,0.16647925174484804,0.18230760822847658,-0.015828356483628542,-0.5236051763146203,0.4252336448598131,0.5747663551401869,closed_high
WIN_20260414_21_29_13_Pro,v_edge_density,642,0.02787671886936593,0.02694345967553688,0.0009332591938290523,0.06310499165918548,0.4937694704049844,0.5062305295950156,open_high
test1,v_edge_density,385,0.08554569129542079,0.053960740076669324,0.03158495121875147,1.0556483278173776,0.7610389610389611,0.7610389610389611,open_high
test2,v_edge_density,623,0.05885529731616813,0.03465988807803823,0.0241954092381299,0.9615234667112609,0.723916532905297,0.723916532905297,open_high
test3,v_edge_density,635,0.20408747345970354,0.3923378869314223,-0.18825041347171875,-4.533656384842787,0.011023622047244094,0.988976377952756,closed_high
test4,v_edge_density,613,0.12395243777174807,0.10276293763578731,0.021189500135960757,0.9350373150058215,0.6998368678629691,0.6998368678629691,open_high
11,vertical_contrast,1110,0.06360873320959184,0.04298663465131493,0.020622098558276916,0.6308268409110664,0.7234234234234235,0.7234234234234235,open_high
22,vertical_contrast,924,0.027291239910389238,0.018370997670012382,0.008920242240376856,0.8521103663512812,0.8311688311688312,0.8311688311688312,open_high
33,vertical_contrast,639,0.06461957855519528,0.06793825771283797,-0.0033186791576426955,-0.12497483581484614,0.514866979655712,0.514866979655712,closed_high
WIN_20260414_20_31_10_Pro,vertical_contrast,729,0.04344963347765948,0.024645994868514574,0.01880363860914491,0.5033146755487198,0.5775034293552812,0.5775034293552812,open_high
WIN_20260414_20_41_42_Pro,vertical_contrast,669,0.06432133814281796,0.055560537626347106,0.008760800516470851,0.6067563103658005,0.7294469357249627,0.7294469357249627,open_high
WIN_20260414_20_42_23_Pro,vertical_contrast,642,0.08366354673939091,0.08162928026965133,0.0020342664697395874,0.09869035752796194,0.6510903426791277,0.6510903426791277,open_high
WIN_20260414_21_29_13_Pro,vertical_contrast,642,0.03928957491191066,0.05100332376773743,-0.011713748855826774,-0.7004841147850621,0.4190031152647975,0.5809968847352025,closed_high
test1,vertical_contrast,385,0.04090806829143307,0.05670305390138211,-0.01579498560994904,-0.6281723481233449,0.4155844155844156,0.5844155844155844,closed_high
test2,vertical_contrast,623,0.03201828514622567,0.04609145864075868,-0.014073173494533006,-0.3794662912177797,0.33226324237560195,0.6677367576243981,closed_high
test3,vertical_contrast,635,0.06757878237857788,0.06993888122592624,-0.002360098847348363,-0.09207729093442564,0.5401574803149606,0.5401574803149606,closed_high
test4,vertical_contrast,613,-0.003446620667856039,-0.02835096709898725,0.02490434643113121,1.8964180135407886,0.8694942903752039,0.8694942903752039,open_high
