video_id,feature,n_frames,open_mean,closed_mean,gap_open_minus_closed,separation_rough,acc_if_open_high,best_acc_allow_flip,direction
11,t_adapt,1110,76.94010416666667,76.312734082397,0.6273700842696712,0.0962036609026266,0.43423423423423424,0.5657657657657658,open_high
22,t_adapt,924,57.98041237113402,61.707289293849655,-3.7268769227156326,-1.1945665603688598,0.13852813852813853,0.8614718614718615,closed_high
WIN_20260414_20_31_10_Pro,t_adapt,729,82.02407932011332,87.39760638297872,-5.373527062865406,-0.25731088197433594,0.43621399176954734,0.5637860082304527,closed_high
WIN_20260414_21_29_13_Pro,t_adapt,642,44.7200956937799,47.113839285714285,-2.3937435919343812,-0.3386847843035349,0.235202492211838,0.764797507788162,closed_high
test1,t_adapt,385,73.02032520325203,71.37410071942446,1.6462244838275666,0.26787200245797926,0.4909090909090909,0.509090909090909,open_high
test2,t_adapt,623,75.04335260115607,75.78,-0.7366473988439282,-0.061893203286931396,0.5056179775280899,0.5056179775280899,closed_high
test3,t_adapt,626,92.22377622377623,104.90609137055837,-12.682315146782145,-2.451570683089622,0.11182108626198083,0.8881789137380192,closed_high
11,v_edge_density,1110,0.15946475428903562,0.26885015229125997,-0.10938539800222435,-2.1317453905622616,0.04594594594594595,0.9540540540540541,closed_high
22,v_edge_density,924,0.0011119594348733984,0.0007163200933627793,0.0003956393415106191,0.15764961950499531,0.5303030303030303,0.5303030303030303,open_high
WIN_20260414_20_31_10_Pro,v_edge_density,729,0.11797457511580005,0.09197308572197592,0.02600148939382413,0.3307083015841391,0.6392318244170097,0.6392318244170097,open_high
WIN_20260414_21_29_13_Pro,v_edge_density,642,0.11883080492857767,0.06894289065307144,0.049887914275506234,1.1998803985034179,0.7102803738317757,0.7102803738317757,open_high
test1,v_edge_density,385,0.22233542302006143,0.25610981802793054,-0.03377439500786911,-0.5926995403934214,0.35064935064935066,0.6493506493506493,closed_high
test2,v_edge_density,623,0.16297238903674238,0.17952780930361986,-0.01655542026687748,-0.2794773753385841,0.434991974317817,0.565008025682183,closed_high
test3,v_edge_density,626,0.33231474871682093,0.38120399918558767,-0.04888925046876674,-0.7000356894403473,0.305111821086262,0.694888178913738,closed_high
11,vertical_contrast,1110,0.06421987763868835,0.04517028763314577,0.01904959000554258,0.7779174797241027,0.8396396396396396,0.8396396396396396,open_high
22,vertical_contrast,924,0.027028186935197703,0.015182468256461282,0.011845718678736421,1.0593139597226537,0.8528138528138528,0.8528138528138528,open_high
WIN_20260414_20_31_10_Pro,vertical_contrast,729,0.043943973945624645,0.016875703493222288,0.027068270452402357,0.696684728600538,0.5994513031550068,0.5994513031550068,open_high
WIN_20260414_21_29_13_Pro,vertical_contrast,642,0.0409313452544834,0.020232420007431615,0.020698925247051785,0.9925493286222057,0.7632398753894081,0.7632398753894081,open_high
test1,vertical_contrast,385,0.04762552779023312,0.05013224560682097,-0.0025067178165878445,-0.10058419325730791,0.5948051948051948,0.5948051948051948,closed_high
test2,vertical_contrast,623,0.030503301561687873,0.039963429438472926,-0.009460127876785053,-0.23366246827336717,0.35313001605136435,0.6468699839486356,closed_high
test3,vertical_contrast,626,0.06638670154790485,0.02433916680608381,0.04204753474182105,1.080418367345779,0.6741214057507987,0.6741214057507987,open_high
